File,ALB,ITIH1,APOB,A2M,C7,KNG1,APOE,C3,CFI,SERPINC1,HRG,SERPINA3,IGKC,ITIH4,C8G,ITIH2,CP,C9,AFM,C5,AMBP,GSN,CFH,AZGP1,CPN2,PGLYRP2,IGLL5,APOA1,FGB,CFB,FGG,FBLN1,C6,GC,C8A,LRG1,C4BPB,AGT,FGA,APOA4,SERPINF1,APOH,PROS1,IGKV3-15,IGKV3-20,CLU,LBP,PLG,CD14,A1BG,HP,C2,F5,SAA4,IGHG2,AHSG,C8B,C4BPA,KLKB1,C1R,F13B,IGHG3,APOD,C1S,HPX,JCHAIN,APOC3,IGHA2,IGHA1,IGHG1,SERPING1,IGHM,F2,RBP4,C1QB,SERPINF2,SERPINA1,CPB2,ITIH3,CPN1,APOC1,HBB,SERPINA7,ORM2,ORM1,APOA2,APOC2,PON1,SERPIND1,GPX3,LUM,C1QC,HBA1,IGKV4-1
520_TOF1_AF_148_ZeBanC_P2_B12,16.416769788396532,9.723212881826107,10.250029499860075,13.066620268600829,8.444503930967013,10.893934990535717,8.660572083435241,12.198239158252578,9.024120027429408,10.250823011453296,9.614196596957406,12.260708086522861,13.337644828358249,11.284709545197728,6.864302472917476,10.452143777162384,10.769261842423248,10.63683744189233,7.341105761202761,8.760996479408483,12.012104700709807,8.797300880235285,10.215225415249792,10.756452870359583,7.1576265339114755,8.47160445255147,13.613869575552659,14.394556488370569,13.575354396697705,10.19428606579836,13.779588991645179,7.875008124228085,8.154171023578604,10.480413271508935,7.2003202194763185,10.580900819965645,8.200079164246254,9.27807039461314,13.918058896500668,10.093141239547267,8.220395430187786,11.01851550601859,7.580877661742227,9.746022591788563,9.626801346105625,10.949499902269446,8.239938204465684,10.53564372984473,9.557562534272448,10.619331719593967,15.401421885470661,8.150663322260563,5.69838984368304,9.843098672398455,11.505208462641402,9.95566647512947,8.720501884087858,10.82244692151793,9.821530721797064,7.972761100205224,7.009943072900043,10.471890908117755,8.96939869395768,10.47137958816145,12.408405684122986,5.794480306411806,11.903985583701632,11.308042750358823,11.26529696146933,14.697613758424463,11.919488171104456,9.340121491393022,10.133511151780667,9.892090377798194,8.854639361364457,9.563679753047573,14.806753449359551,7.532031283419037,9.257224796912405,6.635312314695433,6.281879244076973,9.867544268497811,6.8984669899112525,10.243158922154006,12.998353678590318,11.242291523343527,10.263660139237603,8.503473505106902,9.054498385965472,6.823568249501795,7.878630687914976,10.068737062152543,10.019158980018823,10.34393779042194
520_TOF1_AF_152_ZeBanC_P2_C3,16.187830855964606,9.628665449201556,10.74367354313668,13.14648277988971,8.468975553681931,10.973033528029978,8.925750055307722,12.035813633015279,8.872391777284113,10.74831816839179,9.968403685338375,12.380745134148526,14.168800774205643,11.274196288520264,7.135118213687728,9.78740568804216,11.360967957776522,10.173197466723982,7.581168047240672,8.714865531596427,10.851899498618568,10.035473260472022,10.64361932895248,10.008387071376323,7.232947832583556,8.388330373576132,13.327679925551049,14.40189954171616,13.456465543381423,9.914791022821948,13.59497273965417,9.183379254810028,8.444730920040874,10.056606142227507,7.970348848339707,10.32157671012222,8.594908682214967,8.963772365906818,13.697021068451582,8.949635104375625,7.7523441173643715,10.178815637338005,8.407020859629782,12.234781400727895,12.534422634623782,10.827249825613272,7.98286716600153,10.61121388759112,10.219659358514221,10.858512752763534,15.17865496593578,8.305236929683527,5.837627337747259,9.042791633277165,11.794145583816443,9.813388549675949,9.574769106791278,10.726689985625658,10.097505845841885,8.100155411694878,6.823354611451645,11.42879741216125,9.676988182691915,10.481283950633262,12.521032293473551,9.438772881241496,11.371168511431733,12.706910291293447,13.662216731655725,14.750529341715264,11.766546787476178,11.463266037759727,10.288119083028722,8.474267191157294,9.00762389213243,9.359466939159443,14.281306056953142,7.797383924915105,8.605053878239945,6.490504457363937,7.672834567785054,10.328806162805519,7.1834426988930336,10.768552845027003,12.687184976067202,11.377375379012252,10.406887551883695,8.4456594002862,9.217305734961332,7.264010397499945,8.41831057410975,9.92979605200434,10.59112924745192,12.16443763511437
520_TOF1_AF_153_ZeBanC_P2_C4,16.246225318527078,9.415404241288819,10.160288811265328,13.24732052861975,8.298309877196678,10.92408624313574,8.764653682486697,12.062303648801159,8.64891906351747,10.529623306889336,10.357787416065404,11.909959750835018,13.846261749946434,11.268393325292733,7.17813516515638,10.212405146225157,11.254265577370626,9.929010845630295,7.7895853298025814,8.69267720941267,10.520895155713463,10.098002507222866,10.507095227407973,9.6289336397202,6.974588048156183,8.822661585174503,13.45764435144525,14.539437584817216,14.727602066489364,9.765795773952465,14.80578846073775,8.992557426505844,8.298240350313275,10.022177044664813,7.942353384056842,10.325387103291447,8.334145445783738,8.755361973933985,15.034283851753523,9.013833939374747,7.642549835860045,10.320146220543396,7.838416200133709,12.077307484792433,12.520325767593857,10.593709992178097,7.912360538030086,10.56633745424388,9.52468921464793,10.904909994784061,14.8634822982182,7.884867917270336,5.498253626748993,8.883669157778037,11.555869151804925,10.26923280927429,9.22256297171443,10.684578110745008,10.145373946952173,7.627151377842054,7.891684408419008,11.824502962528687,9.502687976669405,10.187435595268488,12.67443501040854,9.777417046807841,10.79307174321943,12.781784351726703,13.588462795790475,14.703732035559288,11.314245753623274,12.48154265996941,10.16123582650259,8.23016976550008,10.246099766312334,9.167212148226291,14.143358273422738,7.6165291372130906,8.54960661782853,6.042759105147001,8.559346332452748,10.161754773709916,7.208863643431341,10.888405045931972,12.570470077976244,11.305352253393297,10.224944728037382,8.786073800549303,9.26286471904996,7.057721189744699,8.279962748128266,11.139796526336431,10.527201791046481,12.238429619479707
520_TOF1_AF_154_ZeBanC_P2_C5,17.13239663596643,9.337931968126984,11.492423025084838,12.61683245423836,8.848659904336577,11.31395733825368,10.922254876479942,11.949112184262448,8.493203279902609,10.762558543778153,9.444660849881334,13.83635092967048,13.72540769322515,11.714902599713824,7.246958583080714,9.58104921576019,11.071384447587471,10.634876977073127,7.711014598264394,9.205064282963107,12.107905966976274,9.017988428593291,10.508588468200973,11.623788346125107,7.752553941163034,6.9203427412386125,13.351748394832626,13.603378314535243,13.508313780478312,10.121140124285905,13.567639683682213,7.494567125652661,7.818210238915826,9.448021780839634,7.921122726986354,11.102468095872753,8.453570618238661,8.992355307261885,13.750973654739093,11.680285860445723,8.333160399421654,11.013417515559548,7.649543994357053,11.629005947522188,12.444407740714167,10.963402041799554,8.938072111982933,10.182343134718288,10.0564334555054,10.700304034809246,11.727289492608323,7.628742855370299,5.33625917776445,8.297191993283084,11.940293335523942,9.235275325410544,9.344375905679119,10.958617921808424,9.90239723412839,8.571013361348035,6.801212806615599,11.682043617876104,9.95624479855255,11.006657543897338,11.167850439918096,10.006816623927145,12.551085301810247,12.952586522021058,13.109489923070909,14.538357069820247,12.55014921272633,11.959897151675873,10.299815957326,10.130082258664203,9.471283614323807,9.61671450583165,14.883647352710117,7.551701503548037,9.288814624949172,7.051549714523369,9.438688380607122,9.829919469733126,6.813102094337609,11.977794295938692,14.128943556672088,9.130724752435091,11.66736246864801,7.883493503321374,7.512875536611222,7.244701540823948,7.804409977898485,10.364846724061664,9.967166666305806,11.87190343627904
520_TOF1_AF_158_ZeBanC_P2_C7,17.08360958920471,10.175895196922932,10.482421172328362,13.382033456619016,8.121468149516334,11.20393048169165,9.47964022796152,12.072894042810821,8.388445268911168,11.043637948979962,10.714050569693546,11.08492496610548,14.187161897786304,10.954352062129603,7.331921231207582,10.650952682527404,10.734645627385866,9.408640630790318,8.04708180170688,8.264744033372788,10.704390766613988,10.933932469317126,10.549493491225615,10.222238527811841,7.116350844630533,9.243521825156863,13.602804162914587,15.121565561534458,13.130460335967772,9.686782381264129,13.127080195719168,8.367241062500561,8.128006035272755,10.453046926204912,7.882972187978097,8.763331874921093,7.720380783983842,8.274443121776256,13.264694564989483,10.258096541018084,7.8344113448832475,10.738368966202056,7.370425999531656,12.254982519275698,12.391271792136317,10.81374983111897,7.178358405369689,10.73472960076395,8.866785907296425,10.513275978928931,13.825044349536313,7.4910791668873955,5.251808823888277,8.858152394314063,13.539159532176845,11.916996042905511,9.096751796055521,10.135468560397557,10.395105203499373,8.072479566014795,6.704185747923092,12.228033075505623,9.878289730178668,10.486123070075198,12.952233805278098,8.239810900752298,11.169355269163422,11.673250900792125,12.36890037197827,15.012146989236328,11.048631966754227,11.490951568297028,10.383006334929801,8.617256093141549,9.121342046873167,9.653652473139386,13.81191116150389,8.072839007438606,7.696171328651819,6.365847003565117,9.664456686973583,10.448882344332336,7.666570162693211,10.303841659098698,12.580716635648699,12.307172205837754,10.235689906830997,9.502474977867436,9.402313295846637,7.183932456897607,8.400417017870133,9.955852460702472,10.812034386825612,12.5086038331981
520_TOF1_AF_159_ZeBanC_P2_C8,15.960878324061401,10.084229239920383,11.167844499724819,11.657791821972404,8.271486124928371,11.687918403923627,10.476388933138725,12.342531774092434,9.001871877749974,11.170782288180025,10.444131536595295,13.232477225171598,13.130134265006514,11.797393943814344,7.361140944038318,10.51716220181307,11.715782669025488,10.81199804335232,7.781387725127034,9.078042157460175,12.297517527058194,8.099188783097201,10.598227770220028,11.119690369483466,7.024791338574373,7.029501885318263,13.03749266265601,14.153243693026067,13.636342795040914,10.437809034680347,13.650768019652306,7.256342520292024,8.357152510986564,10.476434357694789,7.96552102173717,11.401331788873712,8.108732180353929,9.076541671496003,13.88911850944686,10.265157199012634,8.451514397158515,11.290159290245315,7.510367736015586,11.595108961909112,11.713309686284319,10.852989713109416,8.763297893244749,10.776793087246707,9.939375017562583,10.93063678079554,13.697675654781882,8.161884139598826,5.516073184282844,9.527697044376179,11.210233973441204,9.763022997816607,9.051894157085503,10.492340491657362,9.681373196423928,7.9861548068795845,7.391851395264845,11.395446043074115,8.030580733067296,10.789903622944518,11.69697036287871,8.68737256537152,11.752694916458237,12.369407549886521,12.277812601665886,14.233018014291927,12.023683850274333,10.102541167902405,10.182170100695256,10.564811638987923,8.887262109950372,9.834572813336973,14.8870359018863,8.314760968103727,9.368602314067386,6.1352289243206375,9.025436439985693,9.536661179990219,7.286924843577642,11.170373891005587,12.85399192205986,9.957052151355123,10.52280651360434,8.503332727443619,8.811449233102463,6.305505922586072,7.212411949596248,9.85753779327284,9.762469495054141,11.44884211363477
520_TOF1_AF_160_ZeBanC_P2_C9,16.221832545830186,10.159206740381096,10.412152116219996,12.592299303546376,7.736086891672893,10.896467527428948,9.847823188251908,12.290803506468183,8.952229488436345,10.661627968820302,9.657615565311207,12.712134756376436,13.964560318271744,11.273681500101633,7.553055253179551,10.345585952762896,11.22437133693132,10.635766288473155,7.9311371818502305,8.67115219312035,10.73285748216644,9.186470422629652,10.677616998641577,9.714370024865502,7.617207969082356,8.449739543245295,13.02629555247556,14.237822962936818,13.82533050759556,10.413823556373536,13.878922618209835,7.555892727454695,8.632916147814065,10.681960231369304,8.115233666248002,10.090141507893735,8.47325017931185,8.587907811987556,13.985381937549297,8.83001154681896,7.477816540176019,10.294210335474826,7.653187968139698,11.93877733514828,12.168334350366665,10.818497747422503,8.289734533525628,10.950492373108407,9.46712439658323,10.929265145043624,15.49685826553377,8.0226325939812,5.6682056007314285,9.986427360964104,13.484940234138454,10.431023559401188,9.403640981141972,10.946999703738394,10.256808843937977,7.94360796343167,6.508254089681966,12.513898609181549,9.280243397569352,10.48514553512992,13.039709477925188,8.196212409043314,11.89590077937282,12.644907378646534,12.64694475887739,14.116014937884147,11.732473311860012,10.815823674474665,10.561223523117155,7.848723145646916,8.936859901033511,9.496548564530988,14.678736081919508,7.61375804510198,8.7196215506933,6.919844625923459,8.871916360840059,9.40869508427211,7.780459030554874,11.559831790578677,13.186916626647339,11.331264181317676,11.166483965328522,7.5480367456784565,9.469796956058614,7.493703722294469,7.2895258498313185,9.82625222443589,9.785107774984695,12.084749206770582
520_TOF1_AF_161_ZeBanC_P2_C10,16.43968425938568,10.158268956497519,10.14057326827722,13.21824637321702,8.505512394789903,11.08929152034551,9.404389911815992,12.59364776841758,8.9438272007685,10.757672356922168,10.442919130833074,12.233565284836626,13.217933949603752,11.565935955414252,7.1239919737649595,10.845314819877647,11.227066947889236,9.98289330924591,8.11364703002008,9.01199764026903,10.744078647221118,9.130868348530987,10.579504422723975,9.836568190189524,7.56112992687533,8.693680081202478,13.16826606371985,14.860282513807197,13.8188196458616,10.154339134229664,13.810215404171144,7.841104916802812,8.22629422862408,10.192928257542768,7.739956795169828,9.90029395655551,8.353281787811959,8.56194054874401,13.912669331544341,9.456815093258777,7.274304985233386,10.49261382212401,7.798209830561404,11.21612331102723,12.18507923086081,11.207591395334413,7.861940368902719,10.577731195223961,9.214815900266348,10.68262339223836,15.8231701167466,8.05434210132702,5.729724370163448,9.214299447029349,12.527116127885165,10.564779229038994,8.958920753691878,10.751494936678645,10.059550580399517,8.014471416420102,6.836916628337149,11.524281309493063,9.35839602894173,10.5165128069502,13.386470097033412,8.48054646205359,10.943218611861548,11.930821693389472,12.060977769031132,14.314717985998671,11.331300685264122,11.5271052045657,10.532581846969247,8.574937366800942,8.890113927644515,9.396212950493046,14.355304813153685,7.733534440051047,8.922238968732715,6.678222729119734,8.352794334617831,9.875636095805774,7.139230296647981,10.772304410241226,12.303297243738887,11.481874882746597,9.973742452265707,8.978158695324,9.905399682150177,7.758107028165566,7.734703900971935,9.779796412580716,10.288683630349146,12.098618002980093
520_TOF1_AF_163_ZeBanC_P2_C11,17.17506763650684,10.107174371517411,10.462589282527727,13.390739209756257,8.146950010698648,11.248021534475034,9.578513351086219,12.103691984075356,8.401882635450221,11.037659361522511,10.661872044561912,11.042754896870461,14.11829918809074,10.954822129320139,7.469117485009795,10.664741630421045,10.720058820979975,9.428717041789234,8.029333588938579,8.277647051432057,10.506123526918321,10.983171398725528,10.563471493241282,10.13170512718039,7.1240743170599155,9.053413341265827,13.634689089024338,15.118408403310132,13.05434991445063,9.71942167662632,13.06108523812134,8.260299574877788,8.193459421121124,10.422304211236266,7.970710363195132,8.856127084017169,7.818426424999166,8.357937299537035,13.249905991452241,10.504002233655662,7.846506122329112,10.73793185052629,7.581497543530417,12.203085269856263,12.43353946786567,10.80492437651842,7.079332470336019,10.716268361829217,8.650748175691888,10.63742762914691,13.767669506377567,7.531556720516594,5.054873551209142,9.11623068163106,13.587878770167523,11.952074357156304,9.191253433364368,10.152571512658396,10.473847326360117,8.13494645973345,6.870887285694301,12.322608712251286,9.77700582766082,10.44106814386817,12.9087443608019,8.257343295279462,11.381973482219065,11.865049328631594,12.335554140360545,15.074057772916529,10.97941838920168,11.531803960606844,10.427083102502378,8.450295643069541,9.012221565831814,9.663781364461322,13.69678801422347,8.12211457382886,7.507731145136703,6.482863951936756,9.694179840172206,10.574998300745575,7.5468857510642025,9.990442114796648,12.464539833132516,12.422813246056831,10.245686702122791,9.53513838096839,9.298410827796118,7.193325710090011,8.374108782349735,9.983993468552232,11.047068418111328,12.541389509082729
520_TOF1_AF_164_ZeBanC_P2_C12,16.46461754481671,9.557878106721942,11.570840371234121,12.480141772541149,7.704873664822033,11.197957319712518,11.757562777715417,11.985946536238373,8.026902954631373,10.308587481420988,9.80764932509464,12.289435169222424,14.133006411090923,11.673989301197821,7.091135296044868,10.328364717604812,11.317815497914106,10.596612823048412,7.8545139875465235,8.707966726652662,11.239438615997193,8.822452454268518,10.715773637124924,10.312010051452637,7.308451221596701,7.902140025689845,13.787207733166717,13.039250019836038,13.698674674205506,10.509832971745313,13.701850255415065,7.535027941707972,7.419460590206272,10.379298024506266,7.753357980953046,10.790069719835875,7.331985744589315,8.814067370017236,13.994079613064295,10.23106348407895,8.141636372717535,10.820965048155527,7.304096179874795,12.473286066306752,13.432597386848983,10.697834794320828,9.049041966383692,10.299031464556686,9.949739389103495,10.659601888158384,5.819180177754081,7.70370371573409,4.9877168734476935,8.259174598885682,12.826291729451343,9.997814887477674,8.941801697106946,9.712172175958017,9.55682280432102,8.451554998329888,6.632501107022733,12.957953782806321,7.984967427500847,11.153123709875375,8.098772787429704,9.271344166394528,10.335451499590748,13.061937768350585,13.337946788340675,14.865585820987524,11.57537233717273,11.713958525688039,10.00255950461922,9.762857410198878,9.695641054074635,9.399222717036777,14.915773511587439,7.837722230706034,9.027649786407363,6.443917364144326,8.338558112525861,12.685413815506722,7.671957006603335,10.459952458018158,12.655519636972805,9.792231906378,9.447337374160584,7.585623844228246,8.629225733982578,6.683782401714367,8.170979589923714,10.796648006291974,13.1693221829662,12.451951972742464
520_TOF1_AF_166_ZeBanC_P2_D2,16.246821320223205,9.762803338834226,11.320049364380159,11.511672163380126,8.088779130921859,11.326242227268407,10.978850506811021,12.143797040015372,9.055530985434965,10.706789589286565,10.24263580672975,12.874192845916673,13.434511929027805,11.879479481224116,7.423274535605077,10.316282336569898,11.863004686122707,10.895510763163104,7.7982203459647375,9.127633290670559,11.881468238970763,8.363425158032323,10.486865803398508,10.62968938043459,7.265641445464127,7.244325368374844,13.5670173780744,14.07859767786246,13.451583786907847,10.60102143356714,13.487334039681974,7.207477335609356,8.321621326269574,10.473916934124992,8.028173028147481,11.325824874898695,8.056741301229126,8.969951338124396,13.72382237496153,9.448548004118509,8.373606381948793,11.202419357782157,7.524531195629198,11.8545312908514,12.10812546491453,10.969131905463389,9.305298472390115,10.669713946232953,9.798628521860758,10.800789709218023,7.20430238457257,8.090215671720795,5.629051170258924,9.316656206996672,11.381382881469733,9.665778089183522,9.232453009473698,10.45260850143424,9.619243132385098,8.417617010620084,7.242015449249748,11.76318837902275,8.439249824069574,11.101052624319554,10.528163268707095,9.292604873658156,12.597843179970216,12.62349390108388,12.415980582962101,14.586421151092383,11.924206072205772,10.339441270851806,10.153215030789571,10.24818920674147,9.37804922387396,9.616490845865084,15.088041033327634,7.975151754976289,9.347900008208018,6.298959656690574,8.905146727865057,12.138902258326468,7.363155159261741,11.307404691386505,13.026465923633275,10.127900710402246,11.757919006297106,8.052972589757276,8.168768202743557,6.21797196055418,7.6754302011320865,10.483691170911008,12.312894070360178,11.87322900968134
520_TOF1_AF_167_ZeBanC_P2_D3,16.655538797173215,9.652512248254144,10.80772433562144,12.385973673912806,8.492084391559601,10.910889468719317,9.651233867152621,11.936853618376531,9.070187273091127,10.633921546047187,10.058675655754152,12.67446672359918,13.529938800160727,11.302474821551515,7.05136742287356,9.82286055248578,11.166296347964455,10.613596385087222,7.451179605898004,8.900275715093333,11.366971318132824,9.792645377936543,10.402905089787305,10.560551334165003,7.772610614642502,8.224124354174446,13.964481012311891,14.519273270910025,14.57594122372434,10.339583322377617,14.580061921150934,8.328105477695825,8.372789503421595,10.377862121237266,7.85644214250041,11.369434731927075,8.350917639519603,8.812634638191778,14.705227865463202,9.738167080683585,7.763947558697935,10.946371281044545,7.78614642252881,11.195326844734423,13.439801070576083,10.683999911925518,8.489835679752735,10.68901994689272,9.729520221256285,10.742224474078803,15.553609562199782,7.645260823228469,5.547686491264147,9.562544707344223,11.81873490810368,9.83138650274584,8.87235296380451,11.083432136500837,9.881367333124196,8.355055293851017,7.137528414988085,12.387761379034066,9.772179629610859,10.893987838547478,12.939188419680367,9.34055497989912,11.214492762688629,13.332461073069254,13.627059856946607,14.313295901423714,11.790434453588054,11.444298120857274,10.078449877346356,8.392640823967152,9.300018378080122,9.338918325232928,14.807206192653851,7.665727945857517,9.318295112345234,7.19857539871464,7.59245972212401,9.727183366707667,6.946095397791131,11.323313160593958,13.350602090539024,11.010343641727669,10.798208068831082,7.886926168977721,9.064231509717088,7.021183802623726,8.124016350582885,10.135436362355499,10.068733300484094,11.920011200042708
520_TOF1_AF_169_ZeBanC_P2_D4,16.475083879814086,10.229739194311037,10.349375704596714,12.65982646149103,7.870589708388369,11.115947002563049,10.52874477239672,12.121996742157384,8.786281921911009,10.73833683493154,10.104727669300633,12.157500097242327,14.111109081177405,11.083937027473704,7.212769431996031,10.747193363040452,11.088835933800327,9.65813502107448,8.415563160092272,8.335914766241922,10.802057678664363,9.50409186261038,10.62572309342715,9.827547465064148,7.39621188862241,8.868836628907141,13.410528147920752,14.714371005967353,13.552668404408227,10.018198463494613,13.49866193698037,7.6415589460386375,8.170550081181938,10.448072423783064,7.794449764492404,9.437348735659663,8.409253899105737,8.261197431131817,13.554871509738822,9.624470174306584,7.572512256949544,10.63931558197065,7.852007783871495,12.191909245652532,12.498914068741815,10.830388034049351,6.937146315762903,10.850189284166184,9.159542400756774,10.946960228193925,15.02162001125089,7.594533400019563,5.323472998592762,9.71241217346063,13.720336570642887,10.791334943943777,9.188688138332886,10.834699778426769,10.595020089088745,7.597479100848864,6.66431415304068,12.78120181067215,9.530508189168236,10.229090120811115,13.000170870277232,8.475759043254852,12.506543447006317,12.714982353540428,12.923538493944266,14.295317337347765,11.273256006691325,11.003935296091718,10.531293003024912,8.70556911623919,8.653212471701423,9.219192686828142,14.286429587325708,7.819823503347989,7.837453965253498,6.845779686118378,9.504996228657378,9.048883748821135,7.624441089513905,11.157967079812757,12.432071753811627,11.85950319143605,11.32103233554001,7.763516142628921,9.615212915708993,7.2159813414056915,7.738401072909926,9.569882559901977,9.440338710441328,12.070570070671755
520_TOF1_AF_170_ZeBanC_P2_D5,16.434406704526168,9.505311403015188,10.34190416868924,13.382376158869901,8.467598649290858,11.06269942111791,9.179768462780274,12.162343247919916,8.722206154776082,10.653760700902502,10.298961629692053,12.20855866227822,13.956886648361223,11.299953128399984,7.276353705567059,10.29882375066896,11.372196285529172,10.023884801209464,7.830944245412807,8.678304240401959,10.702612384920377,9.851766128588778,10.531790917562974,9.810485984049654,7.007057080726388,8.79962522941221,13.573855973715492,14.625206121163282,13.680053186899746,9.955887096751328,13.718576314180819,8.889362883423278,8.18471551245651,10.140776655945093,7.912405865025103,10.398066648768797,8.435574707186744,8.809264573715396,13.847795571692483,8.75113317213269,7.689194919521799,10.42045922165022,7.73638453447495,12.373416574322182,12.52843351293569,10.74096682613012,7.453931027178668,10.591377894370455,9.536650357263673,11.080254064693065,15.186101790776382,7.945729430850643,5.400536271626738,8.83675868104141,11.656867400353573,10.052945021117667,9.220534973727055,10.814010532690736,10.231626965906154,7.747714753694036,6.98298271596239,11.555888071161393,9.739352078600803,10.27663040087022,12.725176491495173,9.76210124760733,11.11157694890572,12.963344328409764,13.858172040078468,14.769807948543544,11.559974811927566,11.874316682317573,10.187973288539064,8.434121795419077,9.047279845616567,9.196520167660521,14.162856764851933,7.573366497541609,8.644200633477716,6.118499486995609,8.712657621774953,10.097928270568723,7.281696344861455,10.973190385887174,12.791516573470679,11.343362851449216,10.54816313357799,8.76963968748862,9.24870537187953,7.076756666324622,8.265987377843512,9.856831889002015,10.356707352837127,12.361814110100653
520_TOF1_AF_172_ZeBanC_P2_D7,16.36373058000424,10.15062076572037,10.473382725355227,11.402594434660212,8.268751774471344,11.759130183589324,10.468758663313606,12.118269108353985,9.039478715701009,11.233117341024874,10.374586071157035,13.200616576159122,13.455988268969353,11.728166895142268,7.4545992842664575,10.703638959555118,11.766718251959734,10.762413836708395,7.768841439568515,8.775256769147315,12.161670255074652,8.504726906103446,10.712780812382443,11.01681497614505,6.781403149430446,7.497578695151408,13.519250082108382,14.522923505944362,13.610852478729848,10.586528390974422,13.542793441540594,7.547785393449338,8.588833528004324,10.677262168564413,8.115669642016499,11.553858635050116,8.174357881597295,8.346471916472394,13.718389904381498,9.936115267755307,8.566581452791667,11.565720853028692,7.598218213526798,11.955679162346044,12.248306534667654,10.987313768624919,8.498287487478931,10.693259731133256,9.573611789500333,11.040507487564641,13.185914297187479,8.096296810664107,5.41484770795085,9.48721456260806,11.65494838783385,10.080066416926567,9.171979942394577,10.573538413216149,9.824310808187208,8.11937200856755,7.50815117016061,11.739770734776421,8.452270972564902,10.806124965601144,11.915347111552794,9.240929442321814,11.88009291074929,12.564595691648316,12.749893820724884,14.259995013462227,11.191449440201334,10.345892237314583,10.231641190996868,10.556793127518011,8.925116984848499,9.39226559347359,14.678707433475221,8.182336051945185,9.093827379448246,6.232170774604757,8.736915248091819,10.165584296196887,7.261219103663958,10.671360431861332,12.286464183792509,10.719181719638879,10.969829242684485,8.575957026558637,8.301998683004928,6.314871082136076,7.640670322442002,9.675060568926826,10.534868316719852,11.597569839134314
520_TOF1_AF_173_ZeBanC_P2_D8,16.650026593424265,10.01426924676672,9.241622450989256,13.27715078905901,8.392837225739962,11.130191606891122,8.26482404772999,12.106305863488629,8.448757067099315,10.656653219053402,10.601431102955603,12.12829192814721,13.695123764228763,11.31512053895792,7.191665255087123,10.59195969550581,11.025890991885774,10.113513194402579,7.640013668728108,7.810952380109512,10.841815986215925,10.035333221314472,10.207776036356282,9.863311511529718,7.887800809801155,9.210263316296587,12.810681017844965,14.725985720466076,14.3920883596497,9.712590283745334,14.429227582050391,7.881246350992946,8.127366159183046,10.422136430471852,7.784052055133058,9.969290459086908,8.27993500341534,8.967287720338065,14.51024760673626,9.890104056695304,7.665317288593822,10.66748803456455,7.617052211504907,12.089212173348463,12.326864352314622,10.710589020177274,8.08872469658009,10.529332335247284,9.273248245372828,11.046895569843072,14.21827231835891,7.681611002539404,4.6010560578341275,9.295916721924517,11.863251106711495,11.37334334422243,8.970076992389656,10.775617564228561,9.914421660949582,7.489671587290896,7.259164689741765,11.115402270904873,9.803669233859974,9.93777997368757,13.140805215831984,8.37553527909512,9.883587550602854,11.07448539870332,11.49449157784045,14.793924220670972,11.777192034194277,11.327774513098023,9.850394631570556,8.622455074196338,8.521825578984886,9.513420178242924,14.504796146272879,7.580909599254252,8.912824765657438,7.21002206639687,8.22789734763762,10.942985602924926,7.796415685757402,10.752322696584212,12.89802466105591,11.713057922583122,8.924655603343817,9.189180516719691,9.652530168415776,7.164357189783778,7.997078744070112,9.484162898877273,11.167920485759723,12.069781533407935
520_TOF1_AF_175_ZeBanC_P2_D9,16.997346781478967,9.887634111146197,10.074179640125678,12.265116717551088,8.67144190840347,10.885415977047098,9.526350255538137,11.984203731952134,8.801568150975816,10.432689204584733,10.106769363235138,11.792317216809739,13.91509229371663,11.057105484612613,6.9707510579321905,10.254354101246443,11.018101440087515,10.114153558600979,8.125499413186503,8.817042121942064,11.381771721865604,9.995475767775083,10.370605565691164,11.243570920187553,7.396689674679519,8.228423144562214,14.00067208754668,14.968714655047256,14.02871809597238,9.80712832268517,14.115073033446487,8.29295346060971,8.278001824411755,10.24376206603967,7.4953137422634954,10.642510424106714,8.33328805671469,8.29056287997233,14.202701207664607,10.468600853113875,7.8465805194447675,11.086846540715829,7.656660863873384,11.929877347529239,13.727045344532705,10.939174553259045,7.466658693623282,10.757056232533282,9.280979862320994,10.610698824783393,14.217391371830178,7.457567847764134,5.198861945870032,9.277556635273184,11.92300653247084,10.460494341427538,8.29332107149733,10.945740144070552,10.070469418747258,7.937543902826278,7.256847634865636,12.613446363973857,9.691351952002734,10.53527416235488,13.050288615779953,8.727645010292266,11.397092989016093,13.553281992863578,13.921265859155156,14.735295956406663,11.24045082784856,11.151616253926608,10.36767104014962,9.564797911298331,8.934485213390586,9.27199451512091,14.14392034400788,7.77580573384557,8.248668106017407,6.762489605146468,9.2460406768637,9.917312514374968,6.81687223508222,11.182290813363874,13.07813138759836,11.841283705519862,10.32547804769344,8.276869762710893,9.23087397614556,6.957929313341911,8.417314798346881,9.981588694036141,10.204186549640147,12.404244503171151
